0,1,2,3,4,5,6,7,8,9
0.11073514901079795,0.7052517403145218,0.45020239475622736,0.8566665814449526,0.8138507551551626,0.44207082851783264,0.675733086208802,0.14511489466498606,0.6776721255955102,0.9644456472070082
0.24394448246622114,-0.41305600387484964,0.23376541926786742,0.8435366352667919,0.24825267742964763,0.6957217972763775,0.8834481853421943,0.059594537595199615,0.26361262982622413,0.9014195592990668
"-0.40745353498154646",0.21690406122040895,-0.6410820939338087,1.2831210242156081,-0.501089417594782,-0.48899784102701394,-0.3290218557711794,-0.3434394220510265,0.6387750457772077,-0.5847578899299646
"-0.7142895238393404",0.3863935551663913,-0.6650383001114599,0.9297520791403998,-0.35028060789773097,-0.06529571513057586,0.1580895840483355,-0.10693787055213555,0.49423005072240056,-0.4198917688428949
0.02136871195521861,-0.20484845947365926,-0.7066226715970397,1.1959066154317082,0.1502193154243131,0.7503937581393799,0.3501433278799383,-0.5388966183055861,0.3798722847699354,0.7898535726423943
0.4557746360157764,0.14469576232773096,-0.022730061921719336,1.414617289634365,-0.047700520675413416,0.15150143511557734,0.7080011695969398,-0.3346864429205775,0.1928043719164697,0.846886841472068
0.17466840924404325,0.307708581235578,0.0904186320733491,0.03811258643051996,0.03999835300821175,0.36023662199783935,0.17449449751263368,0.38161372284417094,0.3661722351261598,0.5965527608787747
0.5812591246298112,0.15838394337672868,0.7012653865562528,0.8446717550494477,0.19625458489815584,0.31373454571398374,0.7243503180414255,0.12398310675234414,0.7371701366143639,0.3930503963214056
0.7227310302528814,0.6624094512660029,0.1682109050743722,0.021766860274238575,0.41794098290571047,0.36820129971617355,0.7209357135151075,0.6256431782485282,0.18155043732766762,0.14433859858786735
0.46153600360829816,0.41650895237559404,0.7374938519866907,0.7782351330353662,0.04081671857555136,0.279012859654142,0.03454117106957866,0.26541923130340295,0.9906794242665696,0.08550327103614308
0.09070161471952609,0.33309025940803894,0.6896965919094248,0.13902260302650826,0.2607622886760499,0.6179271595462734,0.9104052912147008,0.8984986718836447,0.5588279368229272,0.42225185863714454
0.6822375159139424,0.8755680268536603,0.3796426860555049,0.2236268443509819,0.0565434326720321,0.609067135431687,0.20563790568995555,0.14519278357380705,0.2439529639293847,0.9210801073320176
0.6610651992778602,0.4075288169864566,0.5093600471846189,0.2375316807987159,0.5802371147299666,0.37754425394662816,0.15610313435879108,0.6166671920471313,0.5938122021336224,0.20588767679188646
0.1584543793395965,1.020361618058876,0.10522561227268579,0.2015853055271647,0.010319284448528254,0.03605238243685427,-0.3212204245242779,0.03109728660958333,0.3980872943245636,0.21119119673192488
0.2915732721962443,0.5487075932372597,0.37686330948133917,0.14746266478181658,0.863364810156436,0.5661388945652676,0.3318485087281632,0.26861814377845394,0.971622342503588,0.15151121175604088
0.14042893175992333,-0.5263742142368237,-0.5665642458449074,0.8612389875550712,-0.6344318192791129,0.2159381560582614,0.9916237960643092,-0.5968116069974089,0.5073905694611701,0.6600315429051699
0.42928616058968194,0.855392746750684,0.8173796095617041,0.7079717586617188,0.05521369423173261,0.9718508856131369,0.43840615288155194,0.11161324007327511,0.4019842864377462,0.7954094708976822
0.42383894873521233,0.09013966112720595,0.6592356436599228,0.26745745110566366,0.5102803679357276,0.10800591129028148,0.5765208253195409,0.27513627730272183,0.871008243080662,0.984942866492263
0.313315698591473,0.10899781084202742,0.4609941995480923,0.5575375473288223,0.23816238691594105,0.36751626002011994,0.2294082232087713,0.19100385145604581,0.4845960050075816,0.6895891283031841
0.921807396360358,0.8001092056363456,0.4084168436269844,0.572137258671313,0.6717469664020035,0.679825109853641,0.959033397350246,0.18714123412773387,0.09033981135128488,0.3691208713504279
0.3770166452848175,0.5509278569919729,0.1023304922157825,0.9754209977402134,0.560669043042401,0.6182471180136584,0.34853809823061654,0.8725987487947313,0.9063265789891287,0.8746562653513672
0.577062065077985,0.4519796565732822,0.42027578510008834,0.7829546639654511,0.07943381506088831,0.6536805159373833,0.42458196312012575,0.0028890416148729114,0.8929358027176089,0.33471073672426077
0.2347888682805538,0.64807608593129,0.18659942241974126,0.1406147650944607,0.7743637898500451,0.9700651630331989,0.9759313999728618,0.43903554134536404,0.20892693002835205,0.7666910179607137
"-0.6797918842022971",0.7964308568865549,0.3327167977576684,0.5003424407821272,0.9462157977775654,0.18327567790146826,-0.12959115519418807,0.5814999468954479,0.06360398699464731,0.07843541818167898
0.5693169665150936,0.523871752583429,0.9895584206116042,0.6599964276110928,0.20017334032284528,0.7096837554593278,0.5842888192883444,0.0676917035819129,0.3590945419111048,0.3171561967894704
0.41386587926954155,0.051161255382217385,0.019007071109996554,1.3069260861117065,-0.2467687115680054,0.6786382225504037,0.615718867113552,-0.009849393890736025,0.5197426653755842,0.922253484222588
0.8219877028712701,0.8582543307831956,0.4864056714662809,0.10900268037275973,0.06235129979843779,0.2927581741811919,0.1639838164554014,0.6805216833700961,0.002148222051853832,0.9933559792098736
0.31246529151045255,0.9401676574011999,0.20607240909173552,0.9633803409753121,0.1449062344551756,0.7325046227595302,0.6547686440776658,0.17402601922609606,0.42045780796855214,0.5481440822260769
0.8323898139080237,0.09217608673344835,0.7884243161434243,0.6259924250276706,0.9037014613617115,0.8514021589849456,0.19148815401000518,0.7353090200806836,0.5862327150709284,0.7216869517933256
0.3637767496493238,0.7115799241352192,0.9411369672812776,0.9406437656321364,0.7182355080543688,0.49306379487105667,0.45583966906397466,0.15748407356598493,0.2078101728259758,0.3589686010372154
0.472214804671528,0.7107110743355685,0.06623042149442149,0.3055686606628857,0.22594546953232209,0.7114934611551915,0.6867264508348023,0.013173321547265693,0.5058880016993997,0.43690048023996386
0.28079855644261753,0.6547106147119446,0.21667376634037394,0.8506555679200711,0.37419939529937907,0.8757899413534332,0.9334456126953667,0.16379266841445428,0.643577163185669,0.6364601729893822
0.8745414447679267,0.22357586675742736,0.074767511061538,0.24648053232233935,0.5861002938621914,0.17626946141777666,0.9325105350654395,0.8487736928377116,0.031980999769077534,0.28782218293117057
"-0.17859126555091764",0.8098317362557774,-0.036952748186799056,0.7762558340751454,-0.06076934757269925,0.21119720526986208,0.15178738236197298,0.5105253029607965,0.22620369693387843,-0.3472567389932888
0.07140041057146773,-0.5371567939405482,-0.0022704709743806006,1.3763283340965549,-0.6271047822025098,0.3649391284864052,0.8129934408367677,0.04750219648231324,0.06941233183997897,0.8634503352109927
0.5282290627455896,-0.1067077877596978,-0.3261069411605513,1.345616424235623,-0.5390617970855538,0.2856996513508524,0.6543841737584304,-0.7363217872389798,0.8501551051967559,0.5333879649707106
0.7206804620457339,0.4748566599779138,0.8378831999353379,0.09814605108176178,0.8866717386689899,0.33351482890789863,0.26812161909266885,0.9380616629688061,0.7146746323393188,0.023082047745709322
0.952437801111611,0.9459409648363435,0.3911940068653744,0.39754641107683797,0.1848314368063403,0.49936239691145046,0.30797238650566117,0.4157979240305547,0.20367438657281078,0.7178543010273413
0.12785031860629703,0.84683129388463,0.24479976468742215,0.1330373541318225,0.4018741734548812,0.0497941072249215,0.05735309048374437,0.6191744931956791,0.17225257901588298,0.040092494149137736
0.7628067006616173,0.8544223478813586,0.8951759540392625,0.99124292553247,0.9775785715298988,0.28718034465924236,0.44817855129456585,0.04188554484573426,0.19098488734650554,0.5672840895310609
0.9486355367034501,0.7783507616842473,0.4927952850445094,0.6683927570790281,0.6031526948194484,0.0453976389986982,0.8784488289746106,0.4757701848509852,0.8320194325282074,0.8012188618376708
0.5250272579395288,0.44276222908657814,0.468560635909381,0.5775341680231877,0.627371897500347,0.029623509784270752,0.9201364608666589,-0.018430124983831897,0.6112689226709986,0.0299489834173724
0.7957034968657442,0.08394951761908298,0.7994173401148342,0.5628168648981356,0.6542645491134893,0.7249966080738076,0.8959328251365622,-0.28714872658203106,0.20919865535192572,0.7416775128283237
0.2264294998097297,0.7857642882567174,0.535376801343834,0.3683886057260196,0.02326103840710081,-0.08646120557320458,-0.18086726496061267,-0.15298145327961366,0.42929161336813704,-0.20873469412220613
0.4655730036908501,0.5951935547208003,0.30860582151874716,0.9067468626550843,0.18337327292343852,0.3763391344948148,0.8988563313685114,-0.26566159733928474,0.004123214893406502,0.04116929305485961
0.8174865414917791,-0.24391192899897918,-0.18855445776055202,1.3174403239684211,-0.3071447722779286,0.5960997619795855,0.3545291553974693,-0.18671735900186492,0.23132842015438504,0.008137449502046756
0.6513803132809377,0.619151307733098,0.35269359979183423,0.19184384740166482,0.14900999128855474,0.894411736351389,0.6287898184639995,0.4295472214601965,0.7509392471171268,0.3568042879722505
0.3940366850527498,0.333481673559358,0.3468189044416594,0.6565075766102498,0.5615841339942634,0.3223479652563731,0.5346238609735624,0.9612469615735293,0.8750938263090496,0.8064934960979512
0.812796054238823,0.20487148771331565,0.05370252509140738,0.7025916097867674,0.8878744995030842,0.10904881808690348,0.29650631654751525,0.07155164106759127,0.3925650002435661,0.0262044083121985
0.4029438428419152,0.12749336410997036,0.48986552638224257,0.12155767031982156,0.5867459099281978,0.6009702260334141,0.5507782731387447,0.6630845527789329,0.9136578278930745,0.4562281806013371
0.3363027755796446,0.22046236424933807,0.1769294543198111,0.26013763483334573,0.8888184853142305,0.38752934933920835,0.9396080203234982,0.07953838281657344,0.6436299759202467,0.23751812529585636
0.41895649032029947,0.6440882672894842,0.10836124210566411,0.09629831340439787,0.8658606109685753,0.6533084820441974,0.8260498679171061,0.3760908974202989,0.10087584586450804,0.5293695524624579
0.2372062823235932,0.15059271523793805,0.9086052130113581,0.6212636572866564,0.48676667434054144,0.8721765583946499,0.06338739335662236,0.8513608287110517,0.1837828185015996,0.13280863497380746
0.1118142367292615,0.811947825792202,0.614855904266538,0.6525517178849691,0.1713853486065926,0.11719993758546876,0.1867353490405348,0.7429992864744019,0.16964676425069358,-0.10486199015469799
0.4291679360075118,0.33771181033346753,0.14444946477272658,0.4144740677612919,0.9759964714710126,0.3077033446065841,0.9535033166393505,0.7328507108708565,0.5606714257224888,0.18725337554325927
1.8989709263483867E-4,-0.32416899848368386,-0.03824732156136512,1.3737948519494005,0.122637819942228,0.910097018911737,0.5146431137696891,0.08535620169947844,0.11435266529942023,0.1096670540881598
0.017709419764940115,0.1100118045906936,0.9472328421441161,0.48054248890988205,0.6041097850259254,0.914021873553085,0.15159151185703812,0.45704783606308064,0.1750618815751278,0.4888188812673936
0.7228445492256613,0.7122278934522783,0.7959492309072889,0.9117250039980773,0.3708123453042368,0.9850183004972596,0.7935773560636153,0.47126096102130055,0.4051235342241496,0.8685074124032843
0.161055827754501,0.8651331925795379,0.058996953460099144,0.8764580186564639,0.5261958540541569,0.16746369083726464,0.84371767692145,0.30936036163404335,0.8699776314714669,0.7315520860207748
0.09741176599866053,0.9266383174387055,0.6435550946959026,0.19543729395016007,0.49426350843323963,0.19823265619199482,0.925430699937959,0.5397519344842734,0.9141082244857534,0.9566372000140644
0.7848457570423238,0.7108396642207221,0.7373721414664007,0.5995642367811,0.07309711840186972,0.6668315939716296,0.3266208895628425,0.6037684666794563,0.4514038952641872,0.8303554066532213
0.18351608405651743,0.002158930567274009,-0.167886897526362,0.8387763909289186,-0.7212304770039647,0.6491812331339959,0.05944617127550278,0.17134675769633467,0.8427231391133975,0.5535527740139637
0.8366531249370636,0.7023661943434418,-0.0245284947569695,0.292786151414026,-0.13164542444437,0.4804326505194162,0.28798386404873544,0.5405370675966867,0.9300165974613072,0.0660896718140529
"-0.5805294643164559",0.7856644338359163,-0.39908341948088766,0.5736523729955888,-0.5587216467704118,0.1509925849822441,-0.047376760307192956,0.1577213356513245,0.6038884455525557,-0.6698838285497827
0.821927210951908,0.06086992712166506,0.11112918261023053,0.8021909457510994,0.16532331663461897,0.4962172288298867,0.3645056758411428,0.4075039803000471,0.391559102525457,0.5770752768360015
0.6605863910447692,-0.17928034379497548,-0.2505709518447339,0.9755858792009422,-0.10432281685098255,0.944048325426265,0.059906921148544345,-0.2567610568584211,0.43455070433373133,0.5091867602832792
0.07487373661305408,0.008390558051801666,0.6837898547447594,0.47473075707798773,0.019112385531753207,0.32937597703322186,0.3253416141144866,0.38486173178929495,0.17790408942349245,0.8265389871327073
0.8621676072219904,0.21546129731229036,0.4794759602506625,0.34247564247637996,0.605416197273753,0.6254084232912588,0.8897129903609335,0.2870171784383,0.49133048097548304,0.20366627849687569
0.585961871464516,0.011953205014833213,0.40614505702404613,0.5068667699537955,0.807418114465683,0.28022309637858,0.2685140911499637,0.9174527899431659,0.4915020729922627,0.3952797782751336
0.4715517258077393,0.8690392052251735,0.548793141158795,0.08855684897846028,0.6703554567129595,0.7835060416341812,0.9035061948823059,0.5764467208026928,0.315921635499111,0.14343789804136464
0.23215763843863824,0.2929233883134047,0.782651739667803,0.48387592793453105,0.6699830053203115,0.679920826069971,0.41418698761746886,0.728949729596283,0.6228318586713861,0.07480406174180132
0.3210977893982737,-0.528191071116475,0.22167999332832133,0.9227463436062617,0.30399372587927154,3.743370285685943E-4,0.887562720015194,0.7615533145165283,0.8469090465127329,0.3567818182232493
0.1866473854104822,0.42745027525520296,0.7283569363517584,1.2349922091294656,0.14832726614427805,-0.037423315829313464,-0.3187639337423208,0.06889304009112929,0.7436326746074167,0.01840721547750601
"-0.5521891597168936",0.9923187798203525,0.2769198857632421,1.6440464543151823,0.2722765527669083,0.21276849920030716,-0.21928815154532566,0.4743198444289103,0.6009596378163966,-0.01779924800416699
"-0.12827078050058194",0.7398110411879091,0.018991603800460388,1.5211376189867771,0.1755638487927056,-0.2905286349174073,-0.007664416270750651,0.7064109774605529,0.6081115497536245,-0.6038453629455977
0.8053320348877961,-0.18176395253184596,0.2637942487581225,1.3564062836986839,0.93647033733957,0.9088981628085596,0.4037664893384021,-0.0519369428601506,0.24888141547415865,0.15319136448192117
0.8117145830461397,0.972695474732835,0.037085975169848906,0.11984754070885062,0.09052138450452085,0.47465226203826116,0.9178216636328231,0.5135478943765489,0.5599833540268633,0.34444220515796653
0.5303119096761308,0.3287088435011537,0.03393064306558724,0.03141574814784864,0.02012777978812408,0.5290869107681058,0.6545152615640283,0.8591849177301112,0.5708338865672601,0.07134794953358603
0.392096216957033,0.40694691299996244,0.3188977075729956,0.3260985386014288,0.7810645971624685,0.6708533215126133,0.08988140087806684,0.2164779952538477,0.9551156958084726,0.25179296801024764
0.527723820309527,0.94226157307325,0.06988940244698261,0.8794340138726924,0.35395972667383935,0.986526926982628,0.7565639055895842,0.4270962000455686,0.69001214789614,0.21228739399647634
0.33690219103784724,0.19800172777921343,0.6032328930991696,0.24809700970939763,0.14841447635908256,0.6706793256987083,0.2961554924126004,0.034484366526371546,0.47771399028783534,0.07977261488018905
0.6484635706805181,0.3571730358712646,0.2808077276623544,0.17823079181846258,0.1424669272060829,0.42839886957493667,0.08097747959424861,-0.47216428965708057,0.5554166699821608,0.0942352357428079
0.17807085131958533,0.1972464607133294,0.18577973091195277,0.043689231075527246,0.5774358550909519,0.06021884837426272,0.7956322365452562,-0.2755666432739152,0.8523968519086591,0.9813838688525388
0.8976200947102906,0.030388823182713187,0.49108344330307707,0.5529454798777501,0.4924745112649207,0.467977861014659,0.14658844075149535,-0.04711455467143921,0.871858855437501,0.4307145742176782
0.6088443880955814,0.9337381768772939,0.6413628518937567,0.9159047163714296,0.24727309783894558,0.170726647936838,0.6897484214906753,-0.24742287190757817,0.13517563466400306,0.44902556573685004
0.43309131777149856,0.17637012437487676,0.05999551985465723,0.452145619203718,0.29625128570508485,0.6349489601771261,0.1480005274480185,-0.27309135483086244,0.059142606018639854,0.28663092326602724
0.8875939444045061,0.7452102680642672,0.39156619528492254,0.7652465983875634,0.9223791786609193,0.10874294049012889,0.6279030444361586,0.675867732457072,0.10326614392891353,0.10007943167500533
0.5917584400228963,0.45888322120400316,0.9383219168650311,0.9719924575629981,0.07068470932881576,0.7140062703601351,0.7597318699772927,0.8366138367987298,0.36240026183356855,0.061148057069977835
